"sub","ses","task","datatype","trial_n","cold_t","warm_t","burn_yn","temp_cw"
"9","2","fast","beh",65,21,46.7999992370605,0,1
"9","2","fast","beh",66,12,47,0,1
"9","2","fast","beh",67,21,46.2000007629395,0,1
"9","2","fast","beh",68,0,46.7000007629395,0,1
"9","2","fast","beh",69,12,47.2000007629395,0,0
"9","2","fast","beh",70,0,45.0999984741211,0,1
"9","2","fast","beh",71,18,46,0,1
"9","2","fast","beh",72,0,46,1,1
"9","2","fast","beh",73,18,46,0,0
"9","2","fast","beh",74,9,45.5,0,0
"9","2","fast","beh",75,27,48.5,1,1
"9","2","fast","beh",76,27,46.9000015258789,0,1
"9","2","fast","beh",77,21,47.9000015258789,0,1
"9","2","fast","beh",78,6,47.0999984741211,0,0
"9","2","fast","beh",79,3,47.0999984741211,1,1
"9","2","fast","beh",80,0,45.2000007629395,0,1
"9","2","fast","beh",81,6,46.2999992370605,1,1
"9","2","fast","beh",82,12,46.5999984741211,0,0
"9","2","fast","beh",83,24,46.7000007629395,0,1
"9","2","fast","beh",84,18,47.9000015258789,1,1
"9","2","fast","beh",85,24,48.2999992370605,1,1
"9","2","fast","beh",86,12,45.9000015258789,0,1
"9","2","fast","beh",87,27,47.7999992370605,0,1
"9","2","fast","beh",88,18,47.7999992370605,0,1
"9","2","fast","beh",89,21,48.0999984741211,0,1
"9","2","fast","beh",90,12,45.9000015258789,0,1
"9","2","fast","beh",91,9,47.5,0,1
"9","2","fast","beh",92,6,46.5,0,1
"9","2","fast","beh",93,9,45.7999992370605,0,1
"9","2","fast","beh",94,12,47.7999992370605,0,1
"9","2","fast","beh",95,27,47.9000015258789,0,1
"9","2","fast","beh",96,9,47.9000015258789,0,1
"9","2","fast","beh",97,9,48.2000007629395,1,1
"9","2","fast","beh",98,27,46.7999992370605,0,1
"9","2","fast","beh",99,18,48.5,1,1
"9","2","fast","beh",100,18,47.4000015258789,1,0
"10","2","fast","beh",1,27,35,0,1
"10","2","fast","beh",2,21,39.2000007629395,1,1
"10","2","fast","beh",3,9,31.3999996185303,0,0
"10","2","fast","beh",4,15,36.0999984741211,0,0
"10","2","fast","beh",5,9,37.9000015258789,0,0
"10","2","fast","beh",6,3,47,1,1
"10","2","fast","beh",7,18,45.7999992370605,1,1
"10","2","fast","beh",8,3,34.5999984741211,0,0
"10","2","fast","beh",9,15,39.2999992370605,0,0
"10","2","fast","beh",10,12,45.5,0,1
"10","2","fast","beh",11,12,43.5,0,1
"10","2","fast","beh",12,21,46.7000007629395,1,1
"10","2","fast","beh",13,24,45.7000007629395,0,1
"10","2","fast","beh",14,12,33.2999992370605,0,1
"10","2","fast","beh",15,0,33.0999984741211,1,0
"10","2","fast","beh",16,15,44.7000007629395,0,1
"10","2","fast","beh",17,0,40,0,1
"10","2","fast","beh",18,12,30.8999996185303,0,0
"10","2","fast","beh",19,18,47.9000015258789,1,1
"10","2","fast","beh",20,0,42.7999992370605,0,0
"10","2","fast","beh",21,12,46.5,1,1
"10","2","fast","beh",22,24,47.7000007629395,0,0
"10","2","fast","beh",23,21,34.7999992370605,0,0
"10","2","fast","beh",24,9,33.7999992370605,0,0
"10","2","fast","beh",25,0,33.9000015258789,1,0
"10","2","fast","beh",26,12,45.9000015258789,1,1
"10","2","fast","beh",27,24,35,0,1
"10","2","fast","beh",28,12,44.9000015258789,0,0
"10","2","fast","beh",29,21,35.2999992370605,0,0
"10","2","fast","beh",30,27,39.2000007629395,0,1
"10","2","fast","beh",31,3,32.2999992370605,0,0
"10","2","fast","beh",32,0,32.4000015258789,0,0
"10","2","fast","beh",33,24,40.4000015258789,0,1
"10","2","fast","beh",34,21,48.9000015258789,0,1
"10","2","fast","beh",35,12,37.4000015258789,0,1
"10","2","fast","beh",36,18,39.9000015258789,0,0
"10","2","fast","beh",37,15,47.9000015258789,0,0
"10","2","fast","beh",38,9,38,0,0
"10","2","fast","beh",39,24,43.2999992370605,0,1
"10","2","fast","beh",40,9,47.2000007629395,1,1
"10","2","fast","beh",41,18,49.2000007629395,1,1
"10","2","fast","beh",42,12,46.4000015258789,0,1
"10","2","fast","beh",43,0,35.9000015258789,1,1
"10","2","fast","beh",44,9,45.5999984741211,0,1
"10","2","fast","beh",45,0,33,0,0
"10","2","fast","beh",46,9,46.5999984741211,1,1
"10","2","fast","beh",47,21,42.7999992370605,0,1
"10","2","fast","beh",48,0,48.7000007629395,1,1
"10","2","fast","beh",49,27,47.0999984741211,0,1
"10","2","fast","beh",50,0,40,0,1
"10","2","fast","beh",51,0,41.7000007629395,0,0
"10","2","fast","beh",52,21,43.5999984741211,0,1
"10","2","fast","beh",53,24,45.5999984741211,0,1
"10","2","fast","beh",54,0,42.7999992370605,0,0
"10","2","fast","beh",55,9,46.4000015258789,1,1
"10","2","fast","beh",56,27,48,0,1
"10","2","fast","beh",57,12,40.4000015258789,0,0
"10","2","fast","beh",58,9,39.7000007629395,0,0
"10","2","fast","beh",59,6,39.0999984741211,0,0
"10","2","fast","beh",60,0,43.7000007629395,0,0
"10","2","fast","beh",61,12,41,0,1
"10","2","fast","beh",62,0,44.5999984741211,0,1
"10","2","fast","beh",63,9,40.5,0,1
"10","2","fast","beh",64,18,43.2999992370605,0,1
"10","2","fast","beh",65,18,43.5,0,1
"10","2","fast","beh",66,0,39.2000007629395,1,1
"10","2","fast","beh",67,6,46.0999984741211,1,1
"10","2","fast","beh",68,6,39.5999984741211,1,1
"10","2","fast","beh",69,15,42.0999984741211,0,1
"10","2","fast","beh",70,18,43.7000007629395,0,1
"10","2","fast","beh",71,0,37.7000007629395,1,1
"10","2","fast","beh",72,9,39.9000015258789,0,1
"10","2","fast","beh",73,24,47.7999992370605,0,1
"10","2","fast","beh",74,18,44.4000015258789,0,1
"10","2","fast","beh",75,3,43.9000015258789,1,1
"10","2","fast","beh",76,9,45.7999992370605,1,1
"10","2","fast","beh",77,6,38.5999984741211,0,1
"10","2","fast","beh",78,12,41.2999992370605,0,1
"10","2","fast","beh",79,24,48.7999992370605,0,1
"10","2","fast","beh",80,12,41.5999984741211,0,1
"10","2","fast","beh",81,15,48.9000015258789,0,1
"10","2","fast","beh",82,0,36.0999984741211,1,0
"10","2","fast","beh",83,6,38.5999984741211,0,1
"10","2","fast","beh",84,9,40.5,0,0
"10","2","fast","beh",85,0,40.5999984741211,0,1
"10","2","fast","beh",86,3,43.4000015258789,0,1
"10","2","fast","beh",87,0,36.2999992370605,1,0
"10","2","fast","beh",88,0,46.5999984741211,1,1
"10","2","fast","beh",89,0,34.5999984741211,1,1
"10","2","fast","beh",90,6,44.5999984741211,0,0
"10","2","fast","beh",91,6,45,0,1
"10","2","fast","beh",92,24,49.7999992370605,1,1
"10","2","fast","beh",93,6,45.4000015258789,0,1
"10","2","fast","beh",94,9,47.4000015258789,1,1
"10","2","fast","beh",95,3,37.4000015258789,1,1
"10","2","fast","beh",96,0,33.2999992370605,0,1
"10","2","fast","beh",97,0,39.7000007629395,1,1
"10","2","fast","beh",98,3,36.9000015258789,1,1
"10","2","fast","beh",99,12,41.4000015258789,0,1
"10","2","fast","beh",100,0,39,1,1
"12","2","fast","beh",1,27,35,0,1
"12","2","fast","beh",2,24,41.7000007629395,0,1
"12","2","fast","beh",3,3,35.2999992370605,0,0
"12","2","fast","beh",4,18,45.7999992370605,1,1
"12","2","fast","beh",5,12,41,1,1
"12","2","fast","beh",6,12,38.7999992370605,0,0
"12","2","fast","beh",7,3,36.4000015258789,0,1
"12","2","fast","beh",8,9,39.2999992370605,0,1
"12","2","fast","beh",9,6,39.7000007629395,0,1
"12","2","fast","beh",10,15,43.5,0,1
"12","2","fast","beh",11,6,44.4000015258789,0,1
"12","2","fast","beh",12,3,46.5,0,1
"12","2","fast","beh",13,21,40.5,0,1
"12","2","fast","beh",14,15,41.2000007629395,0,1
"12","2","fast","beh",15,24,43.2000007629395,0,1
"12","2","fast","beh",16,18,43.5,0,0
"12","2","fast","beh",17,24,45.2000007629395,0,1
"12","2","fast","beh",18,27,46.7000007629395,0,1
"12","2","fast","beh",19,3,44.4000015258789,0,1
"12","2","fast","beh",20,6,45.7999992370605,0,1
"12","2","fast","beh",21,15,47.4000015258789,0,1
"12","2","fast","beh",22,18,48.5999984741211,1,1
"12","2","fast","beh",23,3,45.2000007629395,0,1
"12","2","fast","beh",24,6,46,0,1
"12","2","fast","beh",25,15,46.7999992370605,0,1
"12","2","fast","beh",26,21,47.5,0,1
"12","2","fast","beh",27,9,47.5,0,1
"12","2","fast","beh",28,21,48.4000015258789,0,1
"12","2","fast","beh",29,27,49.4000015258789,0,1
"12","2","fast","beh",30,6,48.9000015258789,0,1
"12","2","fast","beh",31,0,49.2999992370605,0,1
"12","2","fast","beh",32,NA,NA,NA,NA
"12","2","fast","beh",33,NA,NA,NA,NA
"12","2","fast","beh",34,NA,NA,NA,NA
"12","2","fast","beh",35,NA,NA,NA,NA
"12","2","fast","beh",36,NA,NA,NA,NA
"12","2","fast","beh",37,NA,NA,NA,NA
"12","2","fast","beh",38,NA,NA,NA,NA
"12","2","fast","beh",39,NA,NA,NA,NA
"12","2","fast","beh",40,NA,NA,NA,NA
"12","2","fast","beh",41,NA,NA,NA,NA
"12","2","fast","beh",42,NA,NA,NA,NA
"12","2","fast","beh",43,NA,NA,NA,NA
"12","2","fast","beh",44,NA,NA,NA,NA
"12","2","fast","beh",45,NA,NA,NA,NA
"12","2","fast","beh",46,NA,NA,NA,NA
"12","2","fast","beh",47,NA,NA,NA,NA
"12","2","fast","beh",48,NA,NA,NA,NA
"12","2","fast","beh",49,NA,NA,NA,NA
"12","2","fast","beh",50,NA,NA,NA,NA
"12","2","fast","beh",51,NA,NA,NA,NA
"12","2","fast","beh",52,NA,NA,NA,NA
"12","2","fast","beh",53,NA,NA,NA,NA
"12","2","fast","beh",54,NA,NA,NA,NA
"12","2","fast","beh",55,NA,NA,NA,NA
"12","2","fast","beh",56,NA,NA,NA,NA
"12","2","fast","beh",57,NA,NA,NA,NA
"12","2","fast","beh",58,NA,NA,NA,NA
"12","2","fast","beh",59,NA,NA,NA,NA
"12","2","fast","beh",60,NA,NA,NA,NA
"12","2","fast","beh",61,NA,NA,NA,NA
"12","2","fast","beh",62,NA,NA,NA,NA
"12","2","fast","beh",63,NA,NA,NA,NA
"12","2","fast","beh",64,NA,NA,NA,NA
"12","2","fast","beh",65,NA,NA,NA,NA
"12","2","fast","beh",66,NA,NA,NA,NA
"12","2","fast","beh",67,NA,NA,NA,NA
"12","2","fast","beh",68,NA,NA,NA,NA
"12","2","fast","beh",69,NA,NA,NA,NA
"12","2","fast","beh",70,NA,NA,NA,NA
"12","2","fast","beh",71,NA,NA,NA,NA
"12","2","fast","beh",72,NA,NA,NA,NA
"12","2","fast","beh",73,NA,NA,NA,NA
"12","2","fast","beh",74,NA,NA,NA,NA
"12","2","fast","beh",75,NA,NA,NA,NA
"12","2","fast","beh",76,NA,NA,NA,NA
"12","2","fast","beh",77,NA,NA,NA,NA
"12","2","fast","beh",78,NA,NA,NA,NA
"12","2","fast","beh",79,NA,NA,NA,NA
"12","2","fast","beh",80,NA,NA,NA,NA
"12","2","fast","beh",81,NA,NA,NA,NA
"12","2","fast","beh",82,NA,NA,NA,NA
"12","2","fast","beh",83,NA,NA,NA,NA
"12","2","fast","beh",84,NA,NA,NA,NA
"12","2","fast","beh",85,NA,NA,NA,NA
"12","2","fast","beh",86,NA,NA,NA,NA
"12","2","fast","beh",87,NA,NA,NA,NA
"12","2","fast","beh",88,NA,NA,NA,NA
"12","2","fast","beh",89,NA,NA,NA,NA
"12","2","fast","beh",90,NA,NA,NA,NA
"12","2","fast","beh",91,NA,NA,NA,NA
"12","2","fast","beh",92,NA,NA,NA,NA
"12","2","fast","beh",93,NA,NA,NA,NA
"12","2","fast","beh",94,NA,NA,NA,NA
"12","2","fast","beh",95,NA,NA,NA,NA
"12","2","fast","beh",96,NA,NA,NA,NA
"12","2","fast","beh",97,NA,NA,NA,NA
"12","2","fast","beh",98,NA,NA,NA,NA
"12","2","fast","beh",99,NA,NA,NA,NA
"12","2","fast","beh",100,NA,NA,NA,NA
"13","2","fast","beh",1,27,35,0,1
"13","2","fast","beh",2,9,32.9000015258789,0,0
"13","2","fast","beh",3,9,43.2000007629395,1,1
"13","2","fast","beh",4,3,37.5,0,1
"13","2","fast","beh",5,24,43,0,1
"13","2","fast","beh",6,3,37.5,0,0
"13","2","fast","beh",7,12,42.2000007629395,0,1
"13","2","fast","beh",8,21,46,0,1
"13","2","fast","beh",9,0,39,0,0
"13","2","fast","beh",10,0,40.7000007629395,0,0
"13","2","fast","beh",11,9,43,0,1
"13","2","fast","beh",12,6,46.5,1,1
"13","2","fast","beh",13,24,48.9000015258789,0,1
"13","2","fast","beh",14,12,45.4000015258789,0,1
"13","2","fast","beh",15,12,44.7000007629395,0,1
"13","2","fast","beh",16,3,45.5,1,1
"13","2","fast","beh",17,6,46.7999992370605,1,1
"13","2","fast","beh",18,0,41.5999984741211,1,0
"13","2","fast","beh",19,3,40.2999992370605,0,1
"13","2","fast","beh",20,15,46,0,1
"13","2","fast","beh",21,12,46.7999992370605,0,1
"13","2","fast","beh",22,6,46.7999992370605,0,1
"13","2","fast","beh",23,3,40.9000015258789,0,1
"13","2","fast","beh",24,6,46.4000015258789,0,1
"13","2","fast","beh",25,0,39,1,1
"13","2","fast","beh",26,12,45.2000007629395,0,1
"13","2","fast","beh",27,6,47.7000007629395,1,1
"13","2","fast","beh",28,3,40.5,0,1
"13","2","fast","beh",29,3,40.9000015258789,0,1
"13","2","fast","beh",30,9,48.5999984741211,1,1
"13","2","fast","beh",31,0,37.5999984741211,0,1
"13","2","fast","beh",32,0,44.7999992370605,0,1
"13","2","fast","beh",33,6,47,1,1
"13","2","fast","beh",34,3,41.2000007629395,0,1
"13","2","fast","beh",35,0,47.5,1,1
"13","2","fast","beh",36,21,49.7000007629395,0,1
"13","2","fast","beh",37,0,42.9000015258789,0,1
"13","2","fast","beh",38,0,40.5,0,1
"13","2","fast","beh",39,3,48.5,1,1
"13","2","fast","beh",40,12,48.5,1,1
"13","2","fast","beh",41,9,46.7999992370605,1,0
"13","2","fast","beh",42,3,44.5999984741211,0,1
"13","2","fast","beh",43,9,46.7000007629395,0,1
"13","2","fast","beh",44,15,49.4000015258789,1,1
"13","2","fast","beh",45,6,45.7999992370605,0,1
"13","2","fast","beh",46,21,49.2000007629395,1,1
"13","2","fast","beh",47,0,45,0,1
"13","2","fast","beh",48,0,45.5999984741211,0,1
"13","2","fast","beh",49,6,43.4000015258789,0,1
"13","2","fast","beh",50,12,47.5999984741211,1,1
"13","2","fast","beh",51,12,44.5,0,1
"13","2","fast","beh",52,15,45.4000015258789,0,1
"13","2","fast","beh",53,18,49,1,1
"13","2","fast","beh",54,6,48.7000007629395,1,1
"13","2","fast","beh",55,12,49.0999984741211,0,1
"13","2","fast","beh",56,12,47.4000015258789,0,1
"13","2","fast","beh",57,0,46.0999984741211,0,1
"13","2","fast","beh",58,18,49.2000007629395,1,1
"13","2","fast","beh",59,9,47.0999984741211,0,1
"13","2","fast","beh",60,18,49,0,1
"13","2","fast","beh",61,15,45.2000007629395,0,1
"13","2","fast","beh",62,0,49.7999992370605,1,1
"13","2","fast","beh",63,12,44.9000015258789,0,1
"13","2","fast","beh",64,15,45.7000007629395,0,1
"13","2","fast","beh",65,12,45.2000007629395,0,1
"13","2","fast","beh",66,12,47.9000015258789,0,1
"13","2","fast","beh",67,15,48.9000015258789,1,1
"13","2","fast","beh",68,24,49,0,1
"13","2","fast","beh",69,12,45.5,0,1
"13","2","fast","beh",70,6,46.9000015258789,0,0
"13","2","fast","beh",71,9,47.5999984741211,1,1
"13","2","fast","beh",72,0,43.9000015258789,0,1
"13","2","fast","beh",73,21,48.2999992370605,0,1
"13","2","fast","beh",74,12,47.9000015258789,0,1
"13","2","fast","beh",75,15,48.9000015258789,0,1
"13","2","fast","beh",76,3,44.2999992370605,0,1
"13","2","fast","beh",77,3,44.5,0,1
"13","2","fast","beh",78,9,48,0,1
"13","2","fast","beh",79,3,47.4000015258789,1,1
"13","2","fast","beh",80,0,44.0999984741211,0,1
"13","2","fast","beh",81,3,44.7000007629395,0,1
"13","2","fast","beh",82,3,49.5999984741211,0,1
"13","2","fast","beh",83,21,48.2000007629395,0,1
"13","2","fast","beh",84,9,48.5,0,1
"13","2","fast","beh",85,12,49.2999992370605,1,1
"13","2","fast","beh",86,21,48.4000015258789,0,1
"13","2","fast","beh",87,18,47.5999984741211,0,1
"13","2","fast","beh",88,15,46.9000015258789,0,1
"13","2","fast","beh",89,3,47.7000007629395,1,1
"13","2","fast","beh",90,9,45.7000007629395,0,1
"13","2","fast","beh",91,6,47.9000015258789,0,1
"13","2","fast","beh",92,0,44.5,0,1
"13","2","fast","beh",93,0,47.5,0,1
"13","2","fast","beh",94,9,45.9000015258789,1,1
"13","2","fast","beh",95,18,47.7000007629395,0,1
"13","2","fast","beh",96,15,49.9000015258789,1,1
"13","2","fast","beh",97,9,48.5,1,1
"13","2","fast","beh",98,6,45.2999992370605,0,1
"13","2","fast","beh",99,15,46.9000015258789,0,1
"13","2","fast","beh",100,9,48.4000015258789,0,1
"14","2","fast","beh",1,27,35,1,0
"14","2","fast","beh",2,15,39.7000007629395,1,0
"14","2","fast","beh",3,12,34.4000015258789,1,0
"14","2","fast","beh",4,27,34.5999984741211,1,0
"14","2","fast","beh",5,24,30,1,0
"14","2","fast","beh",6,27,31.2999992370605,0,1
"14","2","fast","beh",7,27,30.6000003814697,1,0
"14","2","fast","beh",8,15,34.2000007629395,1,0
"14","2","fast","beh",9,24,36.4000015258789,0,1
"14","2","fast","beh",10,24,49.7000007629395,1,1
"14","2","fast","beh",11,6,38.7000007629395,1,0
"14","2","fast","beh",12,12,37.4000015258789,1,0
"14","2","fast","beh",13,27,34.7999992370605,0,1
"14","2","fast","beh",14,24,32.5,0,0
"14","2","fast","beh",15,0,36.9000015258789,1,1
"14","2","fast","beh",16,18,40.2999992370605,1,1
"14","2","fast","beh",17,9,34.0999984741211,1,0
"14","2","fast","beh",18,0,30.7999992370605,1,0
"14","2","fast","beh",19,27,45.4000015258789,1,1
"14","2","fast","beh",20,21,36.2000007629395,0,0
"14","2","fast","beh",21,6,32.7999992370605,1,0
"14","2","fast","beh",22,0,30.2000007629395,1,0
"14","2","fast","beh",23,15,33.4000015258789,0,1
"14","2","fast","beh",24,21,30.5,0,0
"14","2","fast","beh",25,0,32.7000007629395,1,0
"14","2","fast","beh",26,6,33.0999984741211,0,1
"14","2","fast","beh",27,9,38.2000007629395,1,1
"14","2","fast","beh",28,9,37,1,0
"14","2","fast","beh",29,3,34.2000007629395,1,0
"14","2","fast","beh",30,6,34,1,0
"14","2","fast","beh",31,9,34.0999984741211,0,1
"14","2","fast","beh",32,24,46,1,1
"14","2","fast","beh",33,27,47.5,1,1
"14","2","fast","beh",34,9,35,1,0
"14","2","fast","beh",35,27,36.5999984741211,0,1
"14","2","fast","beh",36,9,34.5,1,0
"14","2","fast","beh",37,27,37.5,0,0
"14","2","fast","beh",38,21,32.4000015258789,0,0
"14","2","fast","beh",39,18,39,0,1
"14","2","fast","beh",40,6,34.7000007629395,1,0
"14","2","fast","beh",41,9,35.2999992370605,1,1
"14","2","fast","beh",42,21,42.2000007629395,0,1
"14","2","fast","beh",43,18,42.2000007629395,0,1
"14","2","fast","beh",44,21,48,1,1
"14","2","fast","beh",45,18,31.6000003814697,0,0
"14","2","fast","beh",46,15,41.7000007629395,1,0
"14","2","fast","beh",47,18,43.0999984741211,1,1
"14","2","fast","beh",48,21,35,0,0
"14","2","fast","beh",49,21,44.7999992370605,0,1
"14","2","fast","beh",50,15,30.7999992370605,0,0
"14","2","fast","beh",51,12,40.2999992370605,1,0
"14","2","fast","beh",52,21,46.2999992370605,1,1
"14","2","fast","beh",53,27,32.7000007629395,0,1
"14","2","fast","beh",54,18,34.4000015258789,0,0
"14","2","fast","beh",55,9,36.5999984741211,1,0
"14","2","fast","beh",56,18,34.9000015258789,0,0
"14","2","fast","beh",57,18,35.4000015258789,0,0
"14","2","fast","beh",58,15,33.5999984741211,1,0
"14","2","fast","beh",59,3,31.6000003814697,1,0
"14","2","fast","beh",60,24,33.2000007629395,0,0
"14","2","fast","beh",61,21,37.9000015258789,0,1
"14","2","fast","beh",62,18,36,0,1
"14","2","fast","beh",63,24,47.2999992370605,1,1
"14","2","fast","beh",64,15,40.0999984741211,0,1
"14","2","fast","beh",65,15,40.7999992370605,0,1
"14","2","fast","beh",66,18,36.9000015258789,0,0
"14","2","fast","beh",67,15,41.9000015258789,0,1
"14","2","fast","beh",68,21,47.5999984741211,1,1
"14","2","fast","beh",69,24,41.9000015258789,0,1
"14","2","fast","beh",70,27,44.7000007629395,0,1
"14","2","fast","beh",71,12,40.5999984741211,1,0
"14","2","fast","beh",72,18,31,1,0
"14","2","fast","beh",73,15,43.5999984741211,0,1
"14","2","fast","beh",74,9,40.7000007629395,0,1
"14","2","fast","beh",75,15,49.5,1,1
"14","2","fast","beh",76,15,48.2999992370605,1,1
"14","2","fast","beh",77,0,32.5,1,0
"14","2","fast","beh",78,3,35.4000015258789,1,1
"14","2","fast","beh",79,9,40.0999984741211,0,1
"14","2","fast","beh",80,27,33.2000007629395,0,1
"14","2","fast","beh",81,12,32.5,0,0
"14","2","fast","beh",82,24,43.5,0,1
"14","2","fast","beh",83,15,35.9000015258789,1,0
"14","2","fast","beh",84,27,46.7999992370605,0,1
"14","2","fast","beh",85,24,44.2999992370605,1,1
"14","2","fast","beh",86,18,38,0,0
"14","2","fast","beh",87,24,44.0999984741211,0,1
"14","2","fast","beh",88,12,45.4000015258789,1,1
"14","2","fast","beh",89,18,38.5999984741211,0,0
"14","2","fast","beh",90,24,44.5,0,1
"14","2","fast","beh",91,9,30.7000007629395,1,0
"14","2","fast","beh",92,24,32.7999992370605,0,0
"14","2","fast","beh",93,21,41.9000015258789,0,1
"14","2","fast","beh",94,27,48.2000007629395,1,1
"14","2","fast","beh",95,3,34.5,1,0
"14","2","fast","beh",96,12,33.7000007629395,0,0
"14","2","fast","beh",97,3,33.5,1,0
"14","2","fast","beh",98,9,39.4000015258789,0,1
"14","2","fast","beh",99,24,35,0,1
"14","2","fast","beh",100,27,38.2999992370605,0,1
"16","2","fast","beh",1,27,35,1,1
"16","2","fast","beh",2,18,38.2999992370605,1,1
"16","2","fast","beh",3,0,30.5,1,0
"16","2","fast","beh",4,27,38.5999984741211,1,0
"16","2","fast","beh",5,27,35.5,0,1
"16","2","fast","beh",6,21,39.7999992370605,1,0
"16","2","fast","beh",7,27,43.5,1,0
"16","2","fast","beh",8,27,36,0,0
"16","2","fast","beh",9,21,36.9000015258789,1,0
"16","2","fast","beh",10,24,33.2999992370605,0,1
"16","2","fast","beh",11,12,31.7999992370605,1,0
"16","2","fast","beh",12,15,31.3999996185303,0,0
"16","2","fast","beh",13,27,44,1,1
"16","2","fast","beh",14,6,31.7999992370605,1,0
"16","2","fast","beh",15,24,35,0,1
"16","2","fast","beh",16,27,34.7000007629395,1,0
"16","2","fast","beh",17,24,34.5,0,0
"16","2","fast","beh",18,24,35.2000007629395,0,1
"16","2","fast","beh",19,0,31.2000007629395,1,0
"16","2","fast","beh",20,9,33,1,0
"16","2","fast","beh",21,12,33.2000007629395,1,0
"16","2","fast","beh",22,24,39.5999984741211,1,1
"16","2","fast","beh",23,21,33.2000007629395,0,0
"16","2","fast","beh",24,21,36.5999984741211,1,0
"16","2","fast","beh",25,18,34.5,1,0
"16","2","fast","beh",26,15,32.7000007629395,1,0
"16","2","fast","beh",27,18,33.9000015258789,1,0
"16","2","fast","beh",28,24,34.0999984741211,1,1
"16","2","fast","beh",29,21,32.2000007629395,0,0
"16","2","fast","beh",30,21,32.9000015258789,1,1
"16","2","fast","beh",31,24,30.8999996185303,1,0
"16","2","fast","beh",32,27,36.7999992370605,0,1
"16","2","fast","beh",33,15,32.2999992370605,1,0
"16","2","fast","beh",34,27,37.5999984741211,0,1
"16","2","fast","beh",35,27,44.0999984741211,1,1
"16","2","fast","beh",36,18,33.5,1,0
"16","2","fast","beh",37,24,39,1,1
"16","2","fast","beh",38,21,30.7999992370605,0,0
"16","2","fast","beh",39,27,33.5999984741211,0,1
"16","2","fast","beh",40,21,31.6000003814697,0,0
"16","2","fast","beh",41,27,41.5999984741211,1,1
"16","2","fast","beh",42,15,31.5,1,0
"16","2","fast","beh",43,27,37.7999992370605,1,1
"16","2","fast","beh",44,24,31.3999996185303,1,0
"16","2","fast","beh",45,21,31.2000007629395,1,0
"16","2","fast","beh",46,24,33.5,1,1
"16","2","fast","beh",47,21,30.2000007629395,0,0
"16","2","fast","beh",48,15,31,1,0
"16","2","fast","beh",49,21,34.9000015258789,1,0
"16","2","fast","beh",50,15,30.5,0,0
"16","2","fast","beh",51,18,33.0999984741211,1,0
"16","2","fast","beh",52,21,35,1,0
"16","2","fast","beh",53,27,40.5999984741211,0,1
"16","2","fast","beh",54,24,38.4000015258789,1,1
"16","2","fast","beh",55,24,33.5,0,1
"16","2","fast","beh",56,27,37.5,1,1
"16","2","fast","beh",57,18,32.7999992370605,1,0
"16","2","fast","beh",58,21,34.9000015258789,1,0
"16","2","fast","beh",59,15,30.6000003814697,1,0
"16","2","fast","beh",60,27,32.9000015258789,0,1
"16","2","fast","beh",61,15,30.2999992370605,1,0
"16","2","fast","beh",62,27,37.2999992370605,0,1
"16","2","fast","beh",63,24,33.7000007629395,0,0
"16","2","fast","beh",64,27,37.9000015258789,1,1
"16","2","fast","beh",65,24,33.7999992370605,0,1
"16","2","fast","beh",66,21,31,0,0
"16","2","fast","beh",67,18,32.4000015258789,1,0
"16","2","fast","beh",68,24,34.2000007629395,0,1
"16","2","fast","beh",69,18,32.2999992370605,1,0
"16","2","fast","beh",70,27,41,1,1
"16","2","fast","beh",71,24,37.2999992370605,0,1
"16","2","fast","beh",72,27,41.2000007629395,0,1
"16","2","fast","beh",73,24,38.4000015258789,1,1
"16","2","fast","beh",74,24,30.7000007629395,0,0
"16","2","fast","beh",75,21,31.3999996185303,0,0
"16","2","fast","beh",76,21,35,1,0
"16","2","fast","beh",77,27,41.7000007629395,1,1
"16","2","fast","beh",78,21,31.7000007629395,0,0
"16","2","fast","beh",79,21,31.8999996185303,1,0
"16","2","fast","beh",80,27,38.2000007629395,1,1
"16","2","fast","beh",81,15,30.3999996185303,1,0
"16","2","fast","beh",82,15,30.2000007629395,1,0
"16","2","fast","beh",83,27,41.0999984741211,1,1
"16","2","fast","beh",84,24,37.4000015258789,1,1
"16","2","fast","beh",85,24,34.4000015258789,0,0
"16","2","fast","beh",86,24,31.7000007629395,0,0
"16","2","fast","beh",87,27,37.9000015258789,0,1
"16","2","fast","beh",88,24,37.5,0,1
"16","2","fast","beh",89,21,34.7999992370605,1,0
"16","2","fast","beh",90,18,32.2000007629395,0,0
"16","2","fast","beh",91,27,41.2000007629395,1,1
"16","2","fast","beh",92,21,34.9000015258789,1,0
"16","2","fast","beh",93,21,34.7999992370605,0,0
"16","2","fast","beh",94,27,41.0999984741211,1,1
"16","2","fast","beh",95,24,34.9000015258789,0,0
"16","2","fast","beh",96,24,37.7999992370605,1,1
"16","2","fast","beh",97,27,38.0999984741211,0,1
"16","2","fast","beh",98,24,32.2999992370605,0,0
"16","2","fast","beh",99,18,32.5999984741211,1,0
"16","2","fast","beh",100,27,41,1,1
"20","2","fast","beh",1,27,35,0,0
"20","2","fast","beh",2,9,32.9000015258789,0,0
"20","2","fast","beh",3,12,44.2000007629395,0,0
"20","2","fast","beh",4,3,45,1,0
"20","2","fast","beh",5,6,45.2000007629395,1,0
"20","2","fast","beh",6,9,45.4000015258789,1,0
"20","2","fast","beh",7,12,45.9000015258789,1,1
