SubID,trialN,repetitionN,thresholdProb,gainFract,targetTwarm,targetTcold,StimType,StimDuration,vasType,vasResponse,vasReactionTime
24,77,3,0.75,0.5,45.5999984741211,30,Warm,4.64667959999997,Cold,0,1.54167200007942
24,78,4,0.75,0.5,44.7000007629395,30,Warm,3.2744517000001,Cold,35,6.74114659999032
24,79,2,0.75,0.75,46.2000007629395,30,Warm,4.30839379999998,Cold,10.8333333333333,2.19626560003962
24,80,2,0.75,0.5,30,2.70000004768372,Cold,9.22488169999997,Cold,26.1458333333333,2.74909910000861
24,81,0,0.25,0.5,44.7000007629395,14.5,TGI,4.50790330000018,Cold,16.5625,2.21226179995574
24,82,4,0.5,0.75,46.0999984741211,11.8000001907349,TGI,5.03822609999997,Cold,15.4166666666667,4.70606580004096
24,83,3,0.75,0.75,30,4.09999990463257,Cold,8.55988239999988,Cold,56.875,1.33118670003023
24,84,3,0.75,0.75,46.2000007629395,30,Warm,4.75467320000007,Cold,22.0833333333333,3.2541038999334
24,85,3,0.75,0.5,30,2.70000004768372,Cold,8.91258949999974,Cold,20.7291666666667,4.26167060004082
24,86,3,0.5,0.25,44.2999992370605,3.90000009536743,TGI,8.72451769999998,Cold,7.70833333333333,2.9275331000099
24,87,4,0.5,0.25,30,3.90000009536743,Cold,8.63544069999989,Cold,26.0416666666667,1.51216409995686
24,88,4,0.75,0.75,46.2000007629395,30,Warm,4.40088250000008,Cold,5.20833333333333,9.33259879995603
24,89,4,0.5,0.75,30,11.8000001907349,Cold,5.42593440000019,Cold,2.1875,2.44507049990352
24,90,3,0.5,0.25,44.2999992370605,30,Warm,4.10334030000013,Cold,4.6875,4.44807829998899
24,91,4,0.75,0.5,45.5999984741211,30,Warm,4.3007633000002,Cold,11.25,1.6641814999748
24,92,0,0.75,0.5,44.7000007629395,30,Warm,4.00042159999975,Cold,9.0625,2.00074269995093
24,93,4,0.75,0.25,30,1.39999997615814,Cold,10.3286612000002,Cold,67.7083333333333,3.36441329994705
24,94,4,0.75,0.75,30,4.09999990463257,Cold,8.13857480000024,Cold,23.2291666666667,1.83361119998153
24,95,0,0.5,0.25,30,3.90000009536743,Cold,7.95595270000013,Cold,10.7291666666667,1.12274060002528
24,96,0,0.75,0.5,45.5999984741211,2.70000004768372,TGI,9.60879859999977,Cold,2.1875,3.21306300000288
24,97,3,0.5,0.75,45.4000015258789,30,Warm,4.23663519999991,Cold,3.33333333333333,3.1670922000194
24,98,4,0.75,0.5,30,2.70000004768372,Cold,9.34353529999998,Cold,24.6875,1.45735899999272
24,99,4,0.5,0.25,44.2999992370605,3.90000009536743,TGI,8.6355152000001,Cold,14.4791666666667,2.83788819995243
24,100,4,0.25,0.5,30,14.5,Cold,4.6987952999998,Cold,12.9166666666667,1.38555900007486
24,101,0,0.25,0.25,30,7.30000019073486,Cold,6.87641789999998,Cold,19.5833333333333,1.54831069998909
24,102,4,0.25,0.25,43.5,30,Warm,4.13570280000022,Cold,4.89583333333333,1.50522110005841
24,103,0,0.25,0.5,30,14.5,Cold,4.45038890000023,Cold,28.0208333333333,1.78208469995297
24,104,4,0.75,0.25,44.7000007629395,1.39999997615814,TGI,10.8264323999997,Cold,8.22916666666667,2.74766610004008
24,105,4,0.5,0.75,45.4000015258789,30,Warm,4.46756119999964,Cold,9.58333333333333,2.50649619998876
24,106,0,0.75,0.75,46.2000007629395,4.09999990463257,TGI,8.53132700000015,Cold,7.39583333333333,3.38710679998621
24,107,0,0.5,0.75,46.0999984741211,11.8000001907349,TGI,5.04651429999967,Cold,11.875,1.93635380000342
24,108,0,0.25,0.75,30,21.7999992370605,Cold,3.27072889999999,Cold,6.77083333333333,3.00096440000925
24,109,4,0.25,0.25,43.5,7.30000019073486,TGI,6.63150590000032,Cold,13.75,2.25466269999743
24,110,0,0.75,0.25,30,1.39999997615814,Cold,10.4398403,Cold,45.625,2.43053590005729
24,111,0,0.5,0.5,30,7.90000009536743,Cold,6.32205810000005,Cold,37.9166666666667,1.54628190002404
24,112,0,0.75,0.5,30,2.70000004768372,Cold,9.05840369999987,Cold,46.5625,2.01741919992492
24,113,0,0.5,0.75,45.4000015258789,30,Warm,4.56031940000003,Cold,6.14583333333333,2.87532690004446
24,114,0,0.25,0.25,43.5,30,Warm,3.87747300000001,Cold,3.95833333333333,1.26827170001343
24,115,0,0.5,0.75,30,11.8000001907349,Cold,5.30997620000016,Cold,64.0625,1.63697290001437
24,116,0,0.25,0.75,45.4000015258789,21.7999992370605,TGI,4.6140777999999,Cold,48.2291666666667,1.66234410007019
24,117,0,0.5,0.5,45.4000015258789,7.90000009536743,TGI,6.66941140000017,Cold,4.375,2.059709400055
24,118,0,0.25,0.25,43.5,7.30000019073486,TGI,6.57423550000021,Cold,13.9583333333333,2.14332409994677
24,119,0,0.75,0.75,46.2000007629395,30,Warm,4.34781569999996,Cold,8.4375,1.20522779994644
24,120,0,0.5,0.25,44.2999992370605,3.90000009536743,TGI,8.70204369999965,Cold,2.08333333333333,2.05855469999369
24,121,0,0.75,0.5,45.5999984741211,30,Warm,4.35071629999993,Cold,0,2.37359919992741
24,122,0,0.75,0.25,44.7000007629395,1.39999997615814,TGI,11.2956245,Cold,6.04166666666667,2.67718140000943
24,123,4,0.5,0.25,44.2999992370605,30,Warm,4.28572729999996,Cold,7.60416666666667,2.90307200001553
